Samples,Neftel,Garofano,ALA_sig_UCell,GPM_UCell,MTC_UCell,NEU_UCell,PPR_UCell,MES2_UCell,MES1_UCell,AC_UCell,OPC_UCell,NPC1_UCell,NPC2_UCell,Injury_UCell,Developmental_UCell
MGH152CD45neg_P2_C03,MES1,PPR,0.115526455,0.021078431,0.17145098,0,0.139176471,0.143477124,0.232222222,0.2588,0.123411765,0.146764706,0.082222222,0.269518178,0.242319018
MGH152CD45neg_P2_C05,MES1,PPR,0.106482804,0.031137255,0.118588235,0.01944,0.200901961,0.208509804,0.102424837,0.091925,0.085633987,0.16969281,0.158183007,0.267980727,0.239662065
MGH152CD45neg_P2_C07,MES1,PPR,0.124785714,0.053352941,0.120143791,0,0.260588235,0.150928105,0.246143791,0.305483333,0.126117647,0.171058824,0.186797386,0.271895313,0.260625767
MGH152CD45neg_P2_C10,MES1,PPR,0.107214286,0.073594771,0.129784314,0,0.073372549,0.103575163,0.178862745,0.329033333,0.25396732,0.213,0.075333333,0.268090232,0.258427403
MGH152CD45neg_P2_C11,MES1,PPR,0.110333333,0.07696732,0.10345098,0.02128,0.047529412,0.144960784,0.197320261,0.282441667,0.221065359,0.302535948,0.150267974,0.271420937,0.255186605
MGH152CD45neg_P2_D01,MES1,GPM,0.110981481,0.047372549,0.177202614,0.017466667,0.060117647,0.166856209,0.161163399,0.43315,0.179928105,0.174921569,0.110784314,0.265590451,0.264666667
MGH152CD45neg_P2_D04,MES1,PPR,0.120924603,0.047111111,0.198326797,0.02668,0.030196078,0.169823529,0.201816993,0.547016667,0.234535948,0.172339869,0.097588235,0.273169076,0.258209611
MGH152CD45neg_P2_D07,MES1,GPM,0.131931217,0.057986928,0.10148366,0,0.024496732,0.212522876,0.353843137,0.520133333,0.222666667,0.156235294,0.124013072,0.282867718,0.2687909
MGH152CD45neg_P2_D08,MES1,GPM,0.144230159,0.066915033,0.110457516,0.021253333,0.023163399,0.172686275,0.232993464,0.424991667,0.22645098,0.187777778,0.102470588,0.2775576,0.263496933
MGH152CD45neg_P2_D09,MES1,PPR,0.10757672,0.051673203,0.12103268,0.03296,0.084196078,0.181647059,0.127385621,0.241783333,0.176183007,0.225869281,0.127248366,0.268198861,0.244832311
MGH152CD45neg_P2_D11,MES1,PPR,0.108281746,0.030169935,0.154941176,0,0.044065359,0.172176471,0.121712418,0.292891667,0.254457516,0.311078431,0.160470588,0.268667981,0.252932515
MGH152CD45neg_P2_E01,MES1,PPR,0.112325397,0.033169935,0.154111111,0,0.041156863,0.15979085,0.224437908,0.322733333,0.245745098,0.235816993,0.133562092,0.26930968,0.249194785
MGH152CD45neg_P2_E02,MES1,PPR,0.102785714,0.041098039,0.118888889,0,0.090915033,0.192915033,0.131111111,0.140616667,0.161614379,0.207568627,0.085915033,0.26574332,0.256834867
MGH152CD45neg_P2_E03,MES1,GPM,0.114835979,0.024065359,0.150313725,0,0.044287582,0.177183007,0.151673203,0.354066667,0.206509804,0.230875817,0.111888889,0.276125274,0.260895194
MGH152CD45neg_P2_E04,MES1,GPM,0.115198413,0.055849673,0.110803922,0,0.044300654,0.130640523,0.239379085,0.4176,0.21696732,0.265699346,0.139699346,0.270883925,0.267643661
MGH152CD45neg_P2_E05,MES1,GPM,0.12537037,0.026575163,0.175405229,0,0,0.175437908,0.223816993,0.568116667,0.21,0.156875817,0.14724183,0.273851949,0.260355828
MGH152CD45neg_P2_E06,MES1,GPM,0.111478836,0.074052288,0.113045752,0,0.04654902,0.153686275,0.169575163,0.338866667,0.158169935,0.221281046,0.119143791,0.267519492,0.24691411
MGH152CD45neg_P2_E07,MES1,PPR,0.111955026,0.04227451,0.097150327,0.033626667,0.034928105,0.162183007,0.186287582,0.390916667,0.249673203,0.214679739,0.134215686,0.271963206,0.254760736
MGH152CD45neg_P2_E08,MES1,PPR,0.12357672,0.056960784,0.150575163,0,0.081287582,0.241267974,0.246143791,0.503733333,0.207647059,0.16524183,0.121732026,0.273540517,0.255903885
MGH152CD45neg_P2_E09,MES1,PPR,0.111833333,0.04924183,0.173294118,0.02304,0.126346405,0.154039216,0.155267974,0.22375,0.232614379,0.164013072,0.109111111,0.264986421,0.244328732
MGH152CD45neg_P2_E12,MES1,PPR,0.126029101,0.03248366,0.203215686,0,0.180091503,0.164065359,0.217143791,0.3069,0.18720915,0.164019608,0.135392157,0.268788874,0.255685583
MGH152CD45neg_P2_F04,MES1,PPR,0.131365079,0.072993464,0.11869281,0.028,0.030745098,0.329130719,0.282457516,0.105308333,0.069934641,0.141267974,0.140078431,0.27625449,0.242280675
MGH152CD45neg_P2_F05,MES1,PPR,0.110494709,0.058339869,0.12296732,0,0.059882353,0.136705882,0.158039216,0.2398,0.148993464,0.348594771,0.169346405,0.270041612,0.243590491
MGH152CD45neg_P2_F06,MES1,PPR,0.112375661,0.031254902,0.188771242,0.019706667,0.057882353,0.118352941,0.152718954,0.195308333,0.107228758,0.208098039,0.193980392,0.276103811,0.259185583
MGH152CD45neg_P2_F07,MES1,PPR,0.115707672,0.032130719,0.134699346,0,0.055986928,0.121189542,0.08530719,0.27315,0.233614379,0.238614379,0.104117647,0.266845379,0.251841513
MGH152CD45neg_P2_F09,MES1,PPR,0.113050265,0.049986928,0.14227451,0.025346667,0.031555556,0.210745098,0.276509804,0.454216667,0.191156863,0.217261438,0.147607843,0.273017083,0.263614008
MGH152CD45neg_P2_F10,MES1,PPR,0.10782672,0.046666667,0.166078431,0.02388,0.06451634,0.163960784,0.202254902,0.409,0.250464052,0.262535948,0.156915033,0.268112133,0.261302658
MGH152CD45neg_P2_F11,MES1,PPR,0.120011905,0.042248366,0.141202614,0,0.041921569,0.194457516,0.206418301,0.383708333,0.214359477,0.273562092,0.172915033,0.278436268,0.255268916
MGH152CD45neg_P2_F12,MES1,PPR,0.113292328,0.035137255,0.150457516,0,0.130176471,0.145777778,0.108379085,0.218466667,0.101509804,0.157875817,0.139503268,0.263503723,0.246117076
MGH152CD45neg_P2_G04,MES1,GPM,0.112391534,0.058875817,0.123921569,0.048293333,0.016980392,0.164156863,0.244006536,0.56205,0.217856209,0.15772549,0.10703268,0.274402102,0.264693252
MGH152CD45neg_P2_G05,MES1,GPM,0.109634921,0.091294118,0.162405229,0.02432,0.043006536,0.173215686,0.248261438,0.479783333,0.204444444,0.246640523,0.115411765,0.270732808,0.24683589
MGH152CD45neg_P2_G08,MES1,GPM,0.12765873,0.084379085,0.085254902,0,0.041503268,0.189294118,0.271699346,0.126366667,0.058875817,0.193464052,0.197424837,0.274206746,0.234771984
MGH152CD45neg_P2_G11,MES1,PPR,0.127584656,0.091385621,0.157594771,0.033493333,0.022196078,0.259104575,0.29030719,0.157766667,0.057045752,0.099764706,0.094431373,0.276066579,0.235007157
MGH152CD45neg_P2_H01,MES1,MTC,0.098513228,0.028771242,0.312470588,0,0.102071895,0.107084967,0.169777778,0.156233333,0.095888889,0.157137255,0.090856209,0.271782742,0.238092025
MGH152CD45neg_P2_H03,MES1,PPR,0.109671958,0.025647059,0.178261438,0,0,0.189294118,0.143633987,0.269258333,0.247326797,0.258287582,0.116797386,0.268781428,0.255015337
MGH152CD45neg_P2_H05,MES1,PPR,0.104765873,0.067908497,0.095503268,0.0308,0.061202614,0.131385621,0.161738562,0.236733333,0.107254902,0.165601307,0.102915033,0.269530442,0.257122188
MGH152CD45neg_P2_H07,MES1,PPR,0.115441799,0.073908497,0.154,0,0.069882353,0.104183007,0.279496732,0.288891667,0.162202614,0.178065359,0.137084967,0.274523434,0.256523006
MGH152CD45neg_P2_H11,MES1,GPM,0.131653439,0.07869281,0.197398693,0.023453333,0,0.116823529,0.42972549,0.296816667,0.100470588,0.086941176,0.092980392,0.280702584,0.250269939
MGH152CD45neg_P2_H12,MES1,PPR,0.101325397,0.061294118,0.173862745,0.035213333,0,0.109045752,0.145326797,0.239883333,0.122019608,0.212509804,0.163620915,0.261682435,0.235440184
MGH152CD45neg_P3_A02,MES1,PPR,0.129041005,0.06179085,0.190522876,0,0.061712418,0.172248366,0.23748366,0.258108333,0.226732026,0.176215686,0.113411765,0.27634954,0.241150307
MGH152CD45neg_P3_A05,MES1,PPR,0.110748677,0,0.134954248,0.018133333,0.16048366,0.166588235,0.137555556,0.188091667,0.17079085,0.24603268,0.137640523,0.270105563,0.245969836
MGH152CD45neg_P3_A06,MES1,GPM,0.107042328,0.031908497,0.190352941,0,0.025555556,0.119947712,0.165457516,0.392533333,0.209457516,0.143856209,0.10575817,0.274421375,0.247494888
MGH152CD45neg_P3_A07,MES1,PPR,0.132746032,0,0.157196078,0,0.04430719,0.219784314,0.179261438,0.341658333,0.143705882,0.217745098,0.119477124,0.274463863,0.256123722
MGH152CD45neg_P3_A10,MES1,PPR,0.108902116,0.026104575,0.148771242,0,0.038875817,0.18696732,0.16696732,0.317333333,0.190771242,0.201143791,0.094535948,0.27251993,0.256637014
MGH152CD45neg_P3_B03,MES1,GPM,0.101847884,0.023908497,0.168633987,0,0,0.164006536,0.164771242,0.393175,0.29751634,0.222352941,0.12196732,0.268257994,0.262393661
MGH152CD45neg_P3_B04,MES1,PPR,0.125518519,0.048183007,0.135281046,0.016493333,0.049712418,0.141098039,0.183751634,0.339566667,0.141509804,0.127771242,0.108810458,0.271314498,0.251096626
MGH152CD45neg_P3_B05,MES1,GPM,0.104603175,0.044300654,0.101973856,0,0.031098039,0.215228758,0.126496732,0.276583333,0.23754902,0.198823529,0.034130719,0.266855453,0.245788344
MGH152CD45neg_P3_B10,MES1,GPM,0.121915344,0.069816993,0.164248366,0.02564,0.021372549,0.178901961,0.28930719,0.399525,0.174666667,0.249588235,0.158771242,0.273060885,0.262415133
MGH152CD45neg_P3_B11,MES1,PPR,0.111677249,0.055673203,0.192738562,0.034693333,0.057398693,0.116986928,0.058751634,0.305766667,0.20896732,0.227555556,0.116941176,0.265353044,0.252650307
MGH152CD45neg_P3_C01,MES1,PPR,0.095435185,0.036738562,0.161771242,0.02504,0.126836601,0.12303268,0.099830065,0.340875,0.247045752,0.224875817,0.13448366,0.2674735,0.252111963
MGH152CD45neg_P3_C02,MES1,PPR,0.102592593,0.020954248,0.161464052,0,0.076954248,0.10403268,0.085411765,0.328833333,0.199594771,0.232797386,0.092810458,0.268117827,0.256291922
MGH152CD45neg_P3_C03,MES1,GPM,0.12453836,0.063620915,0.136379085,0,0.029411765,0.267699346,0.355941176,0.47145,0.155320261,0.124150327,0.082372549,0.278900569,0.259611452
MGH152CD45neg_P3_C04,MES1,GPM,0.119488095,0.03296732,0.128254902,0,0.028771242,0.153163399,0.181830065,0.432316667,0.187653595,0.200882353,0.122261438,0.27361279,0.26058589
MGH152CD45neg_P3_C05,MES1,GPM,0.116042328,0.07848366,0.153607843,0.02092,0.018326797,0.121895425,0.257882353,0.469116667,0.16051634,0.151045752,0.121137255,0.270257556,0.261091002
MGH152CD45neg_P3_C07,MES1,GPM,0.116444444,0.030385621,0.048830065,0,0.034679739,0.178150327,0.171745098,0.402783333,0.209614379,0.219385621,0.085764706,0.272983355,0.254511247
MGH152CD45neg_P3_C08,MES1,GPM,0.116515873,0.045196078,0.12348366,0,0.027477124,0.106156863,0.158562092,0.3812,0.151254902,0.17796732,0.132254902,0.270427508,0.260868609
MGH152CD45neg_P3_C10,MES1,PPR,0.106179894,0.09069281,0.186836601,0.0168,0.039503268,0.21551634,0.214143791,0.314091667,0.210300654,0.247477124,0.135359477,0.266597459,0.249200409
MGH152CD45neg_P3_C11,MES1,GPM,0.125392857,0.048509804,0.195300654,0,0.035189542,0.208673203,0.341150327,0.366875,0.126052288,0.180908497,0.17554902,0.282105563,0.259187117
MGH152CD45neg_P3_D03,MES1,GPM,0.124637566,0.084575163,0.115281046,0,0.035542484,0.217705882,0.354601307,0.291533333,0.145803922,0.199803922,0.155267974,0.274906264,0.261021472
MGH152CD45neg_P3_D04,MES1,PPR,0.135571429,0.039267974,0.146797386,0.02692,0.106228758,0.217392157,0.227699346,0.297283333,0.229006536,0.23772549,0.134764706,0.273508541,0.252065951
MGH152CD45neg_P3_D06,MES1,PPR,0.10127381,0.033934641,0.168640523,0,0.051424837,0.17575817,0.14045098,0.311675,0.127124183,0.252098039,0.10379085,0.269395532,0.243961145
MGH152CD45neg_P3_D07,MES1,PPR,0.112953704,0.063568627,0.140019608,0,0.01903268,0.16369281,0.176764706,0.330541667,0.239849673,0.244444444,0.098320261,0.273583005,0.264762781
MGH152CD45neg_P3_D08,MES1,PPR,0.103720899,0.041620915,0.178849673,0,0.083464052,0.193594771,0.225869281,0.2374,0.179843137,0.262339869,0.13475817,0.270255366,0.242762781
MGH152CD45neg_P3_D10,MES1,PPR,0.124104497,0.071993464,0.118849673,0.038313333,0.113111111,0.165529412,0.291705882,0.4599,0.152385621,0.123503268,0.128666667,0.277383706,0.271444274
MGH152CD45neg_P3_E02,MES1,PPR,0.113328042,0.035673203,0.165647059,0,0.044039216,0.243039216,0.131888889,0.0731,0.06027451,0.112653595,0.12724183,0.265921156,0.236255112
MGH152CD45neg_P3_E03,MES1,PPR,0.109571429,0.041816993,0.115163399,0,0.03420915,0.152228758,0.148496732,0.235908333,0.143509804,0.233372549,0.134444444,0.267896189,0.249155419
MGH152CD45neg_P3_E04,MES1,GPM,0.12289418,0.02951634,0.089555556,0.02832,0.070078431,0.259176471,0.180529412,0.3958,0.207686275,0.258718954,0.123993464,0.275035042,0.26933589
MGH152CD45neg_P3_E05,MES1,GPM,0.118338624,0.031960784,0.164542484,0,0.019542484,0.15145098,0.13220915,0.34925,0.246065359,0.206143791,0.137869281,0.273786246,0.254497444
MGH152CD45neg_P3_E06,MES1,PPR,0.106776455,0.068215686,0.157281046,0,0.045372549,0.235823529,0.221058824,0.363683333,0.203751634,0.185228758,0.115830065,0.269464301,0.258142638
MGH152CD45neg_P3_E08,MES1,GPM,0.138732804,0.03951634,0.143601307,0,0.029464052,0.236052288,0.246254902,0.207516667,0.133385621,0.233490196,0.171901961,0.275324573,0.252381391
MGH152CD45neg_P3_E10,MES1,PPR,0.114179894,0.051986928,0.179823529,0,0.087150327,0.173627451,0.30548366,0.369383333,0.126437908,0.140869281,0.101294118,0.272835742,0.253391616
MGH152CD45neg_P3_E11,MES1,GPM,0.107436508,0.019751634,0.138843137,0,0.019830065,0.209150327,0.138405229,0.387833333,0.246947712,0.259084967,0.164078431,0.266056943,0.255456033
MGH152CD45neg_P3_E12,MES1,PPR,0.113962963,0.061398693,0.192228758,0.029866667,0.026784314,0.121444444,0.222169935,0.3291,0.218339869,0.192418301,0.109633987,0.272584319,0.262487219
MGH152CD45neg_P3_F01,MES1,GPM,0.136730159,0.040496732,0.122941176,0,0.038810458,0.17220915,0.245882353,0.438541667,0.15179085,0.093385621,0.060771242,0.28082523,0.263710634
MGH152CD45neg_P3_F03,MES1,GPM,0.131507937,0.103568627,0.105686275,0,0.029150327,0.335647059,0.344849673,0.150841667,0.080287582,0.172509804,0.187856209,0.279817346,0.238263292
MGH152CD45neg_P3_F04,MES1,PPR,0.089185185,0.05096732,0.165045752,0,0.050261438,0.16627451,0.126705882,0.32335,0.177816993,0.194281046,0.075169935,0.267489269,0.251815951
MGH152CD45neg_P3_F05,MES1,PPR,0.101579365,0.027823529,0.164627451,0.019573333,0.062928105,0.143633987,0.155372549,0.187566667,0.079437908,0.27124183,0.140065359,0.269478756,0.252889571
MGH152CD45neg_P3_F07,MES1,PPR,0.110759259,0.06420915,0.197732026,0,0.027869281,0.148732026,0.30454902,0.369625,0.18924183,0.202679739,0.123777778,0.271876478,0.26005726
MGH152CD45neg_P3_F08,MES1,PPR,0.09855291,0.044,0.133836601,0,0.158764706,0.138823529,0.081699346,0.20575,0.103372549,0.112718954,0.097326797,0.271735874,0.243111963
MGH152CD45neg_P3_F09,MES1,PPR,0.113298942,0.022117647,0.194006536,0,0.05248366,0.152045752,0.111856209,0.1506,0.084339869,0.198339869,0.117490196,0.27033859,0.25326636
MGH152CD45neg_P3_F10,MES1,PPR,0.117873016,0.052535948,0.147124183,0,0.074980392,0.203359477,0.247124183,0.307933333,0.174915033,0.226980392,0.147620915,0.278072273,0.254647239
